CO2 %	4,8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
O2 %	19,6	19,6	19,6	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5	19,5
Temp. [°C]	37,09	37,01	37,02	36,97	36,92	37,09	36,97	37,01	36,99	36,99	36,98	37,02	36,92	37,09	36,89	37,06	37,2	37,07	37,02	36,97	37,01	37,08	36,94	37,13	37,07	37,16	37,15	37,08	36,98	36,91	36,98	37,02	37,01	36,91	37,16	37	37,12	37,07	36,98	37,13	36,95	37	36,98	36,97	36,96	37,08	37,14	36,98	36,95
A1																																																	
A2	274	427	549	642	626	661	655	637	672	620	698	730	715	729	784	760	739	813	808	794	760	786	856	830	947	891	848	878	962	897	934	905	885	947	988	895	943	969	943	1049	997	1039	1022	984	1047	976	1001	1046	1054
A3	294	483	583	672	637	747	713	726	700	684	759	829	814	803	795	819	946	870	847	810	902	858	890	984	946	920	929	1021	969	976	1033	1018	985	1077	1028	1075	1118	1141	1042	1117	1004	1123	1178	1170	1137	1092	1117	1175	1135
A4	231	470	618	658	726	681	724	757	699	713	759	763	803	805	777	874	860	831	919	884	908	946	928	895	931	891	983	1024	1039	957	1020	1058	1085	1075	982	993	1070	1100	1102	1091	1057	1114	1180	1155	1134	1201	1136	1164	1257
A5	256	450	611	741	692	733	691	758	712	736	750	853	838	870	858	897	929	912	909	969	884	959	1002	945	1057	931	1020	1028	970	999	1096	1129	1072	1112	1165	1131	1183	1115	1099	1142	1158	1228	1141	1230	1253	1224	1268	1279	1317
A6																																																	
A7																																																	
A8																																																	
A9																																																	
A10																																																	
A11																																																	
A12																																																	
B1																																																	
B2	446	13939	30865	37378	35618	35260	35167	35622	35523	35972	36770	33916	35916	38784	39963	41490	41720	43049	43058	43513	43714	44543	44533	44713	44233	44283	44962	44516	45747	44988	45230	44755	45821	45570	45715	46834	47421	48052	47992	47429	48804	47728	48673	48693	49497	49344	49816	50407	51055
B3	526	12783	29336	38625	40095	37413	37156	37497	38050	37988	40227	37649	38225	40994	43143	44339	45622	46530	47132	48336	48954	49183	49210	50597	50072	50535	50529	51034	51798	51161	52232	52365	52569	53072	52805	52189	53044	52773	53196	53761	53498	53775	53437	54546	54075	54353	53981	54038	54484
B4	536	6629	12494	17121	21022	24832	27327	29091	31207	32317	33774	35022	36764	37702	38483	39549	40209	41006	41503	42427	43004	43323	44172	44170	44181	45089	44154	44870	45409	45878	46424	46223	46873	46879	47152	47501	47345	48193	48113	47948	48800	48864	48562	49080	49858	49778	50396	50017	50742
B5	510	5487	10057	13983	17291	20571	23045	25024	26537	28483	29710	30587	32527	33088	34303	35064	35555	36038	36690	37485	37990	37498	38280	39804	39769	39849	39934	40953	40879	41085	41226	40941	41894	42495	42727	42401	43705	42139	43249	42920	44256	44345	44518	44082	44789	45263	45287	45079	45600
B6	466	5580	10912	15575	20229	23125	25587	27968	29703	31403	32985	34854	35359	36763	37463	37797	37640	38095	37537	37726	38596	38367	38762	39376	39766	40058	40455	40734	40894	40481	41746	41747	41994	42005	42402	42952	42832	43130	42994	42914	43869	43177	43785	43721	43479	44454	44455	44869	45166
B7	461	4912	9742	13763	17295	20172	22474	24213	25935	27264	28473	30602	29983	31351	31433	31050	30332	30154	30090	29870	30246	31082	31023	31444	31532	31658	31742	32331	33315	32747	33032	33856	33287	33160	33933	33485	34448	34621	34616	34822	34950	35216	34862	35245	35043	35518	35363	35380	35778
B8	459	6514	11125	14904	17461	20293	22597	24667	26398	28389	29670	31340	32203	33035	33947	34808	35116	35705	36045	36513	36620	37463	37836	37719	38058	38362	38321	38540	39187	39291	38871	38975	39274	39791	40030	40000	39863	40042	39976	39907	39776	40175	40406	40330	40109	40220	40465	40411	40912
B9	529	7452	14002	18531	22653	25387	28031	30172	32818	34789	36045	37668	38545	39456	41063	41817	42681	43609	44222	44863	45303	45886	47123	46493	47243	48089	48696	49064	49079	49643	49825	49676	49906	50494	50800	50848	51030	51437	51242	51468	51974	51826	51959	51799	51775	51288	51826	52038	51968
B10	453	5454	9983	13052	15285	17500	19490	21068	22648	23950	24984	27527	27799	27654	28005	27758	27537	26972	27003	27206	26958	27332	27405	27265	27607	27658	27817	28155	28053	28487	28636	29014	28611	29010	28921	28595	29300	29355	29178	29429	29283	29413	29314	29369	29352	29631	29410	29607	29827
B11	339	5546	10675	13784	16869	19412	21907	23748	25446	26687	28519	32218	31705	32322	32187	32032	32640	32539	32997	33106	33262	33880	34241	34153	34533	34694	34793	35517	35628	35854	36126	36345	36652	36781	36436	36636	36833	37108	36847	36892	37123	37725	37455	37765	37587	37492	37591	38028	37612
B12																																																	
C1																																																	
C2	651	13610	26047	31051	31271	31781	31796	27048	32795	33671	34812	34668	35830	36631	37325	38335	39118	39322	40835	40439	40944	41253	42824	42689	43233	43778	44248	44423	44548	45322	45277	45701	45748	46374	46148	46381	46755	47166	47242	47658	47691	47599	47725	48196	47967	47482	47928	48198	48084
C3	522	14348	29123	34956	34604	32964	32561	33464	33401	33977	34163	34484	34753	36360	36792	37691	38521	39511	40433	40859	40717	41363	41149	42094	41976	42331	42652	43480	43668	43981	44213	44627	44375	45177	44971	45752	46259	46567	46499	46864	46660	46791	46709	47740	47527	47695	48137	48592	48911
C4	560	5874	11491	15668	19437	22700	25303	27503	28842	30264	30555	32356	33427	33997	34709	35077	35574	36151	36620	37076	37416	37667	37871	38678	39144	39026	39215	39334	39804	39390	39772	40244	40179	39779	40965	40028	40543	41108	40110	40961	41797	40165	41395	41494	40972	41380	41835	41910	41383
C5	673	6645	11809	16015	19601	23339	26179	27724	29592	30731	32190	33389	34993	35408	35964	36768	37786	38134	38906	39361	39585	40239	40136	41122	40874	41764	42446	41767	41243	42440	43207	43117	43574	43680	44355	44492	44780	43549	44197	44341	44394	44926	44797	45510	45633	46059	45833	46262	45645
C6	488	7061	12062	16868	20976	24695	27389	29076	30864	32493	33663	35968	37736	37147	37455	37486	37598	37086	36983	36959	36822	37278	37462	37132	37574	37420	38223	38916	39149	39286	39467	39799	39694	39664	39980	40577	40565	40298	40735	40676	40725	40835	41339	41217	41388	41373	40855	41251	41693
C7	579	4772	8927	12138	15416	17911	19577	20834	22363	23429	24210	26528	27029	26959	27313	27408	26859	26473	26484	26371	26317	26572	26678	26922	26792	27070	26851	26750	27415	26693	27340	27554	27529	27649	27347	27650	27823	27477	27592	27690	27747	27768	27967	27636	27603	27868	27546	27858	27803
C8	503	7397	12779	16683	19508	22044	24483	26805	28594	29716	31824	31964	32726	33823	34511	35158	35334	35875	36431	36433	36611	37164	37678	37684	38544	38362	38243	38444	38916	38854	38908	39108	39265	38889	39302	39309	39541	39701	39403	39414	39347	39783	39766	39831	40050	39493	40087	39862	40290
C9	613	8113	15368	20263	23725	27218	30561	32700	35383	37226	38712	41070	41354	42272	43151	43906	44605	45108	45760	46806	46593	47132	47704	48136	47490	48067	47738	47921	48816	48220	48953	48960	49377	49298	49158	49445	49923	48915	49152	49959	49915	49563	49927	49516	50055	49690	50362	50732	50770
C10	450	5911	10763	13937	16438	18799	20787	22694	24096	25398	26689	29047	28816	29056	28975	29351	28533	28136	27855	27838	28032	28180	28395	28442	28405	28661	28858	28941	29366	28837	29510	29288	29624	29554	29454	29657	29228	29408	29703	29792	29886	29909	29756	29944	30327	29873	30365	30143	30030
C11	433	4992	9614	12612	15521	17791	19633	21247	22799	24029	25785	27976	28335	28609	28559	28840	28305	28638	28355	28641	29037	29383	29437	29336	29447	29710	29897	30511	30742	30783	31149	31042	31513	31658	31452	31790	32261	31811	31832	32184	32340	32095	32385	32029	32461	32373	32486	32669	33007
C12																																																	
D1																																																	
D2	589	14586	28809	37530	34168	34468	35293	35127	35604	36535	36771	34332	32941	32803	33080	32877	33195	32190	31652	31847	31396	32011	31957	32462	32298	32429	32380	32687	33051	33163	33249	33404	33481	33736	33726	33555	33804	34364	34023	34895	34073	34105	34392	34800	34658	34462	34530	34877	34761
D3	725	14717	29573	39011	39667	38470	37547	36021	36167	37383	38417	35292	35492	33974	34854	35463	35232	34363	35507	35774	35661	36207	36881	37461	37974	38210	38568	39605	39458	39828	41035	41152	41874	42091	42544	42855	42922	42792	42975	43273	43926	44271	43636	44258	44525	44885	44993	45357	44982
D4	623	15124	29674	37692	37072	36031	37128	37548	38666	39482	40607	41449	42596	44187	44465	46124	47150	48216	49017	49958	49888	51109	51192	51420	51930	52183	52608	52850	52650	53517	53501	53660	53823	54251	53815	54312	54730	55236	55894	54965	55733	56359	55669	55857	56002	56557	56387	57185	57026
D5	817	13523	25932	32993	34287	32572	33769	34441	35589	36859	37730	38826	40260	41196	41370	42538	43215	43814	44253	45149	45276	46211	46027	46653	46979	47229	47423	47895	47695	48288	48334	48740	48390	48930	49231	49551	49475	49313	49196	49460	49726	49377	50019	49774	50483	50226	50536	50900	50793
D6	586	14677	26701	34208	34589	35442	36706	38148	39365	40627	41134	40961	40826	40956	41980	41603	40960	40915	40789	40399	40266	40797	40785	40999	40735	41458	41522	41930	41901	42294	42299	42544	42471	42706	42700	42821	43033	42582	43195	43079	43163	43235	43389	43741	43476	43503	43556	43687	44028
D7	640	10631	20165	25552	27585	27789	29125	29542	30737	31541	32294	31879	31838	31852	32287	32103	30987	30491	30442	30035	30640	30286	30813	30736	30535	31016	30898	31170	31717	31887	32163	31456	32428	32198	31855	31966	31849	32214	32106	32164	31938	31934	32374	32059	31974	32056	32672	32460	32418
D8	769	11475	20680	26053	28877	29236	30384	31166	32794	33196	35056	36197	36684	37577	38425	38824	40202	40733	41208	42174	42007	42683	43207	43464	43676	44134	44071	45057	44732	45163	44683	45572	45875	45895	46010	45632	46421	46199	45773	46145	46902	46652	47104	46863	47058	46961	46926	47449	47619
D9	588	11836	22127	28112	32016	34437	37020	39194	42016	43667	46138	47572	49312	50367	51554	52353	53583	54313	55673	56407	57279	58010	58363	59354	59763	59865	60643	61082	62045	61475	61542	63189	63008	63296	63467	63824	64275	64758	64286	65064	65066	64733	65011	65544	65493	65578	65503	66675	66506
D10	645	8280	15691	19978	21795	23598	25500	27177	28426	30121	31135	31857	31058	30416	30476	30673	29657	29185	29217	28826	28919	28930	29705	29836	29395	30129	30259	30705	30828	30706	31129	31506	31492	31598	31423	31669	31626	32214	32364	32250	32196	32318	32536	32779	32899	32449	33267	33398	33776
D11	393	7940	17532	22025	23391	25976	28106	29909	31549	33264	34352	34916	36674	36673	36257	35260	34865	33909	33762	34071	34257	34139	34512	34830	35748	35988	36110	36787	37214	36598	37973	38239	37890	38649	39242	39193	39367	39638	40052	40155	40514	40723	41105	41253	41183	41949	41936	42004	42337
D12																																																	
E1																																																	
E2	721	12685	24251	30231	28351	29611	29592	29904	31301	31899	32203	28644	27191	26901	27146	26994	26101	25723	25321	24979	25066	25474	25318	25728	26083	26197	26146	26025	26172	25967	26175	26609	26609	26221	26477	26727	27118	26653	26750	26863	26805	27033	26837	26900	26681	26839	26865	27054	26787
E3	603	15318	26693	33648	33712	34931	34610	33812	34830	35147	36026	33039	31242	30422	30435	29846	28938	28164	27841	27207	27503	27023	27136	27265	26960	27441	26940	27305	27290	27147	27411	27522	27405	27029	27357	27434	27575	27424	27233	27320	27147	27658	27062	27123	27248	27408	27312	27269	27185
E4	788	13447	24162	30526	31585	33837	34248	35259	36330	37066	38070	39200	39936	41292	41666	41928	43114	43929	44576	45105	45228	45731	45817	47004	47030	46705	47180	47608	47812	48201	48036	48179	47855	48570	47577	47711	47909	48405	48157	48428	48406	48443	48437	48728	49368	48995	49433	49688	48884
E5	622	13867	24227	30694	33013	34371	35635	36896	38466	39171	40840	40883	41955	42469	43411	44646	45187	46094	45919	46476	46313	47334	47591	47837	47961	48552	48285	49108	48828	48799	49093	48113	48889	48706	49096	48876	48824	49165	48727	49300	49044	49215	49071	49464	48888	49517	49712	50283	50164
E6	770	13657	23676	29312	30533	32769	34662	35959	36895	38046	39718	40201	39671	38883	39448	38720	37631	36152	35539	35330	34575	35311	34739	34585	35138	34875	35035	35194	35358	35092	34939	35120	35377	35633	35140	35167	34896	35413	34762	34920	35204	35019	35167	35305	35050	35100	35006	35142	34932
E7	665	11902	23321	32742	28869	30451	31210	32027	33580	35655	36755	37801	36188	36019	36311	36087	35885	36115	36317	36409	36398	37017	36933	37425	37339	37528	38072	38480	39087	38919	39278	39403	39955	39269	39692	40016	39915	40282	40033	40327	40178	40620	39982	40676	40933	40979	41200	40958	41281
E8	675	11494	20149	25736	27282	30113	32059	32871	33937	35658	36738	37720	38242	39176	39424	40368	41371	41858	42148	42946	43063	43549	43903	44068	44187	44552	44648	45141	45361	45432	45616	45567	45393	46061	45538	46081	46325	46312	46896	47291	46957	46854	46946	47194	46522	47185	47567	47039	46900
E9	771	12646	23507	31043	35033	38508	43038	46226	48723	51371	52747	55731	55925	56695	58589	59627	60367	60727	61909	62162	63178	64481	64486	64951	64946	65503	66233	66342	67009	66596	67143	67099	67294	67417	67469	67892	67843	68993	68738	68797	68990	69009	68931	70005	69677	69463	69954	69148	70319
E10	550	8701	16297	21134	22349	24280	25954	27977	29276	30210	31195	31900	31759	31673	31645	31277	31413	31160	30797	31711	31090	31129	31398	31580	31491	31772	31880	32175	32589	32694	32580	33199	32996	32939	33096	33397	33868	33029	33596	33672	33857	33936	33789	34142	34415	34438	34698	34662	34903
E11	498	7694	19049	22138	23914	25057	27333	28299	29706	31768	33139	33209	34585	34826	33890	33828	33618	32626	32363	32806	32305	33142	33731	34334	34306	34209	35049	35161	35591	35477	36351	36650	36942	36974	37198	37690	38096	38333	38204	38946	38844	38344	39164	39598	40110	39893	40077	40036	41292
E12																																																	
F1																																																	
F2	468	9267	18270	30046	29284	30983	33051	35227	37481	37506	39786	35191	40392	44197	46685	45476	47039	50043	47008	47512	46255	46417	47692	47609	48159	47430	48405	48402	48553	48846	49113	49412	49325	49954	49597	49677	49996	48908	49392	49482	49193	49518	49124	49961	49957	49999	50028	50292	49987
F3	738	12853	24059	33099	32330	35388	37871	39790	40857	42796	45079	44868	47300	50541	54544	56482	58171	57410	55040	55301	56243	56882	57288	59107	59341	61990	60328	61549	60986	63633	62985	63320	62604	63436	63676	63447	64584	64315	62295	62556	63492	61765	60954	62043	61183	60490	61238	60616	61921
F4	520	12796	28422	42299	33621	33909	35283	34758	36947	39044	39054	37777	40549	43707	44037	46218	48643	46168	49574	47103	48404	49076	51215	50891	51453	51060	51835	51408	52984	52222	54570	53236	54108	54168	55489	54347	56165	55540	56429	55758	56970	56421	56393	57962	58192	57961	57416	57084	58717
F5	771	12186	25612	38833	32071	32500	33417	34253	35612	35932	38361	35717	38193	40656	42469	43843	45384	46570	46355	46156	46846	47843	48479	49539	48553	49336	49704	49914	51403	51985	51615	52861	52484	53834	52872	55473	54415	54018	54996	54964	55626	55617	56476	57019	57504	57124	57341	57223	57243
F6	634	12288	26156	42631	32810	31837	33583	34834	36558	38452	40310	36811	37882	38557	37979	38101	36341	36199	36468	36024	35864	36074	37021	37190	38472	38042	38574	39098	39201	39958	40372	41332	41444	42120	42028	42295	42703	42889	43877	43825	43615	44207	44405	44455	44544	44839	44902	45725	45793
F7	507	11484	23857	40070	29107	29524	31499	32818	34941	35931	37994	39385	38029	37777	38400	39191	39127	38611	39066	38313	38675	38119	38863	39751	39958	40156	40888	40685	41854	41604	42357	43036	43303	43975	44148	44638	44902	45681	46069	46089	46345	46317	47051	47534	46905	48429	47993	47930	48666
F8	767	11133	22999	34448	30517	28685	30319	31632	32409	33419	33677	34515	35105	36739	37237	38499	38287	39929	40204	42010	41345	41782	41819	42350	43464	43190	44349	44247	44930	44569	45835	45391	46219	46623	46210	46751	46695	48144	47549	48379	47409	48952	48587	48629	47896	49089	49308	50237	50555
F9	525	10965	21834	31743	31299	32235	34407	35892	37787	39961	41272	43452	44534	45229	47348	48450	49842	50819	52172	53854	52878	53378	54771	55737	55474	56152	57235	57377	58102	58880	59394	58649	61842	60956	61618	62040	61587	63483	62712	63695	62739	64695	64917	64450	63984	64736	64271	66131	65985
F10	643	9268	17586	23830	23568	25145	26658	27894	29042	30422	31551	34537	32556	32156	32329	31456	31541	31190	30857	31134	31249	32124	32181	31849	32480	33120	32804	33287	33794	33707	33751	33682	34158	34503	34393	34548	35270	34563	35185	35075	34774	35198	35412	35436	35610	35471	36136	35828	36210
F11	418	8357	19728	21425	24123	25978	28130	29846	30822	32161	33284	34974	34016	34247	33405	32474	32625	31903	32114	32051	32173	32511	33098	33758	33628	33856	34662	34889	35075	35366	36112	36276	36846	36386	36327	36908	36688	36943	37019	37295	37430	37992	37990	37951	38386	38574	38484	38164	39091
F12																																																	
G1																																																	
G2	697	8829	19565	25924	26455	27638	30349	33476	35043	39247	37942	34841	43378	44506	44313	45579	45959	45924	46207	46858	47113	48633	48330	48860	48167	49083	50222	51422	49870	52177	52567	50608	50652	53280	52479	50656	49773	51145	51315	55261	52127	54383	58357	55483	56185	57202	56144	58113	58773
G3	448	10538	22940	29553	29540	32373	35451	40146	41455	42825	46079	42882	46811	52396	55319	56066	57265	57217	56755	58851	59071	58314	60492	61543	61815	63589	63915	63522	64218	64466	65015	66415	65427	66536	65629	66514	65741	66164	65588	64520	63150	63315	63602	63303	63040	63374	62100	61853	62270
G4	726	10269	23357	38913	32100	32297	34514	38086	39418	40953	43724	37550	42343	47551	49834	52129	51929	53419	55652	55968	61059	62564	59358	60052	61772	63756	63083	64760	64294	63924	66456	67430	67003	66995	64808	65741	65348	68064	69493	70998	70131	70525	70362	71112	69455	71590	71851	71839	71628
G5	486	9487	22332	32173	27514	31613	32606	32954	33682	35119	36019	31742	36247	38224	41136	43050	44563	46698	47013	47054	46859	47736	48558	47654	48754	49809	50304	49972	51126	51209	52462	52388	53223	53842	53483	53929	56089	55258	55381	55896	55614	55824	56398	57421	55731	57141	58276	57494	57868
G6	701	9951	20243	24139	24954	26727	28387	30217	30904	31967	33548	32135	32219	32083	32065	32274	31316	30670	30539	30356	30285	30686	31088	30956	31759	32154	32498	32993	33102	33530	34089	33924	34048	34438	34347	34391	35312	34607	35182	35093	35432	35656	35667	35366	36122	36234	36068	36444	36614
G7	502	9765	22281	24587	24933	26816	28589	30138	31430	32899	33849	33383	33389	33249	33106	33571	33147	32793	32528	32103	32643	32963	32965	33423	34237	34031	34683	34831	35294	35832	36126	35944	36257	36295	36791	36724	37577	36713	37410	37872	37488	38041	37729	38066	38168	38619	38274	38903	39073
G8	596	10790	24904	35114	31908	32513	34301	35447	37145	36765	38470	37034	39185	41231	43345	44711	44236	45544	46576	47241	47130	47992	48581	48571	49968	52505	50743	51925	54405	53971	54781	53940	55036	54212	54730	55574	57055	56865	57212	56937	56208	56266	57174	58998	57905	59034	59601	57997	59142
G9	797	12091	23960	35246	36685	38172	40467	43480	45329	47515	49616	50289	53280	54916	55666	58871	59796	60243	60654	62256	62663	65076	65203	64833	66723	67415	67280	68579	68444	69292	69666	71845	72240	71801	75456	75219	74959	74451	75301	74374	74880	75451	73940	74559	75313	75831	76969	76558	78330
G10	483	9193	25868	23030	25108	27410	28962	30355	31390	32838	34187	36747	34249	33911	33604	33296	32972	31943	32268	31622	31535	32000	32519	33160	33111	33990	34251	34885	34664	35482	35419	35793	36172	36587	36780	37220	37429	37893	37785	37677	38363	38669	38828	38402	38772	39120	39038	39159	39532
G11	520	8956	28215	24692	27086	28362	32465	32823	36063	36032	38047	37790	36871	36141	35738	35987	35185	34619	34326	34236	34600	34394	35075	36130	36036	36916	37229	37887	38302	39041	39327	38825	39648	40118	40255	40596	40779	40813	41628	41426	41387	41626	41640	41062	41398	42005	42749	42378	42191
G12																																																	
H1																																																	
H2																																																	
H3																																																	
H4																																																	
H5																																																	
H6																																																	
H7																																																	
H8																																																	
H9																																																	
H10																																																	
H11																																																	
H12																																																	
																																																	
End Time				2017-06-23 10:35:37																																													
