F6	526	10015	20111	29618	25113	26135	27901	29194	29718	30742	31600	29289	36278	31435	30784	30778	30818	30417	29792	29869	30326	30520	30801	31523	31631	32935	32705	33018	33091	34015	34477	34567	34836	35183	35627	35470	36534	36032	36583	36879	37583	37269	37189	37302	37889	37402	38324	38510	38383
F7	657	8886	18655	29197	25806	26371	27565	28218	28578	29415	31922	28345	29305	28460	28822	28592	28612	29042	28548	28651	29098	29230	29831	30253	30498	30982	31744	32233	32954	33519	33654	34210	34267	34371	35178	35185	35526	35866	36274	36988	36613	37211	37354	37663	37504	37756	37645	38057	38334
F8	415	7889	17038	29243	23817	24022	25704	26878	27533	29970	30482	28472	32220	33476	35344	36096	36474	38794	39252	39614	40615	41981	42917	41934	43740	43767	44264	45518	45323	45400	45416	46257	46795	47448	47387	47853	48040	49678	48084	48516	48894	50477	49798	51153	50535	50635	50821	51599	50837
F9	604	7808	15483	27808	20370	21603	22637	23864	24494	26215	26965	26534	28383	29823	31306	31751	32311	33274	34065	34499	35535	35934	36411	37126	37471	38090	38022	38271	38984	38843	39231	39212	39531	40276	40792	40302	40802	40369	40929	40808	41055	41197	41404	41690	41665	41426	41724	42117	42219
F10	365	7467	16598	25896	23933	25504	25964	28401	29637	30412	31912	29606	27908	27665	27672	28377	28088	27487	26966	26934	27230	27517	27583	28216	28697	28931	29332	29651	30090	30511	30691	31243	31159	31467	32100	32119	31489	32648	32470	32980	32619	33427	33226	33569	34001	33660	33528	33709	34074
F11	447	7915	19240	18827	21487	24397	26367	28084	30321	32029	33112	31293	28624	28086	28810	28560	27982	26742	25447	24063	23569	23137	23404	23795	23806	24001	24226	24413	24680	24654	25115	25373	25250	24974	25048	25541	25195	25286	25668	25711	25755	25758	25772	25664	25844	25950	25564	25729	25874
F12																																																	
G1																																																	
G2	327	7969	18297	22062	23981	26799	29870	32073	34009	36139	39786	33616	40463	43766	47944	49530	50995	50964	50630	50958	51345	51601	52411	52932	54022	54498	53609	55022	56972	56709	57114	57851	58856	58111	60793	60713	62113	63048	63373	63383	64346	62341	61489	61705	63373	64070	62760	64002	64938
G3	549	8646	18214	21382	25014	27900	30693	33102	36775	37859	40790	38477	44064	46970	49201	51402	52900	53665	55126	55150	56043	56345	57126	59073	58944	59450	59585	59211	60033	60677	59601	60049	61135	59940	60389	60817	60326	60812	60800	60925	60845	59745	58938	59549	60747	60067	60607	61244	59319
G4	401	9890	22863	31739	29892	31387	32794	34914	35405	37128	38130	31774	35332	37696	40163	42497	45092	46841	48012	46945	47805	49301	49799	50773	49504	50430	50368	53311	53942	54356	55829	56407	54511	58527	57882	58255	57155	55857	58105	59499	59430	56745	58161	58988	59251	56968	56464	59001	59163
G5	636	9156	20979	26213	26928	28696	29848	30759	32667	34188	35716	33806	35623	38557	39939	42429	43141	45906	44007	47473	46992	49980	49684	49526	51315	51729	51837	51691	51287	51678	53276	52663	54505	57509	56174	56362	55353	59726	57258	59062	58478	57323	60843	58744	59496	60195	59544	60783	61703
G6	415	10344	25511	28527	29120	29523	31587	34153	34930	35150	35678	31574	33166	33844	34094	34103	34690	33976	34045	34454	34004	35335	35657	36151	36566	36765	38054	38110	38724	39489	38964	40111	40431	41063	41017	41318	42043	41705	42796	42727	42726	42682	43799	44117	44071	43784	43981	44205	45117
G7	622	7164	18416	26471	25768	27766	29973	30649	31701	32579	34012	28823	27364	28170	29421	29682	30025	28761	28654	29628	29617	30117	30171	30335	30701	32382	32670	33959	35037	35290	35585	34158	36514	36817	38199	38812	39567	39862	40144	40913	40736	41033	38877	41381	41977	40932	40372	40619	41987
G8	428	7735	18310	24129	25622	26753	28888	32569	33165	34504	35119	29710	34208	36327	38813	42277	44206	45220	47192	46897	46575	49984	52165	53349	53606	51546	50699	55480	52274	53514	55390	54482	56315	55427	56289	57997	56786	56652	56372	60512	58234	56633	61002	61233	60680	63181	60137	59313	59364
G9	580	7783	19291	26013	26050	27423	28405	30974	31315	32309	34074	28744	41059	37977	38608	39850	40008	42314	43808	44335	45466	45709	47422	45816	49125	50044	47880	49594	48258	50452	50958	52535	49351	51100	53676	52597	50648	51382	52390	52797	53991	55559	56875	56306	53403	53952	54327	53015	53821
G10	370	7719	22420	23982	25825	29939	30760	32213	34852	34319	35374	29661	31775	30163	29810	31787	31913	31579	30971	30531	29455	31145	31679	30755	31177	31672	32389	33651	33199	34839	34927	35613	36306	36936	37754	38025	37754	37896	39113	39085	39021	39912	39617	39865	40486	39755	40911	41142	41748
G11	408	10588	21235	22951	27183	30375	32988	34712	36255	40208	42523	37159	38293	39109	39716	40919	40642	41148	40658	41223	41684	42023	42316	43742	43953	44457	45601	46235	46688	47673	48591	49033	49410	49685	50295	51030	51746	51641	51196	50681	51948	52698	52759	52695	53214	53090	52657	53200	53425
G12																																																	
H1																																																	
H2																																																	
H3																																																	
H4																																																	
H5																																																	
H6																																																	
H7																																																	
H8																																																	
H9																																																	
H10																																																	
H11																																																	
H12																																																	
																																																	
End Time				2017-06-30 10:21:59																																													
