C10	530	5727	10255	13835	16339	19328	21386	23268	24758	25884	27281	29527	29231	28817	29003	28567	28333	27930	27790	27670	27685	27916	28025	28170	28114	28057	28071	28275	28856	28725	28585	28669	29055	28817	28758	29007	29072	28859	28856	29017	28910	29134	29212	29122	29249	29279	29326	29383	29328
C11	397	5037	10302	13417	17132	19946	22683	24335	26080	27862	29200	33102	31431	31424	31382	31105	31076	30579	30266	29450	30011	30118	29465	30330	30124	30714	30347	30145	30993	30777	30898	31352	30981	30703	30970	31438	31548	31081	31412	31599	31178	31428	31287	31845	31335	31788	32184	32168	32255
C12																																																	
D1																																																	
D2	628	13488	24802	30059	29110	31430	31446	30873	31716	32861	33856	28964	27855	27832	28263	28154	26966	26363	26286	26392	26080	26704	26414	27041	27372	27692	27961	27727	27935	28152	28604	28408	28487	29001	29065	29133	29219	29417	29407	29076	29592	30012	29036	29766	29699	30118	29314	30146	29886
D3	545	12480	21327	24110	25459	26433	26407	25695	26079	26319	27134	25306	23949	23256	23107	22970	22450	22023	21620	21418	21634	21456	21424	21488	21598	21542	21739	21975	21276	21971	21818	22022	21988	21800	22392	22360	22178	22143	22714	22127	22130	22780	22331	22723	22557	22907	22912	22790	22592
D4	715	11953	20805	25576	25837	27592	28484	29406	30162	30832	32016	31943	33780	34492	34636	35856	36419	37017	37055	37814	38494	38746	39091	39164	39606	39837	39462	39471	39640	39830	39913	40286	40044	39845	39780	39551	39962	39794	39506	40077	39880	40032	39892	40019	40107	40308	40788	40732	40599
D5	598	12582	23415	29757	29391	30147	30535	31190	31648	32583	33693	32867	34912	36313	37014	37596	38549	39038	39739	40294	41129	41274	42096	42222	42924	42995	42553	42541	43111	43291	43398	43918	43955	43551	44056	44066	43837	43898	44066	44367	44388	44000	44400	44209	44841	44988	44907	45096	44996
D6	695	10621	21336	27053	26696	27431	28668	28889	29439	30665	31779	30310	29876	30271	30509	30276	29820	29963	30115	30201	30508	30847	31060	31500	31935	32045	32198	32710	32946	33255	33441	33253	33671	33852	33834	33835	34344	34111	34648	34646	34945	35311	35600	35556	35597	35991	36020	36249	35957
D7	469	9974	21468	27911	31111	27214	27607	26923	28588	29835	30398	29337	29773	29553	29593	29592	29492	29427	28976	29478	29595	29660	30149	30603	31465	31597	31755	32335	32206	32351	32762	33391	32912	33465	34040	33315	33552	34009	34029	34115	34350	34321	34161	34910	34684	35050	35196	35237	35445
D8	572	7997	15025	18902	20285	22467	24310	25907	27055	28328	29605	30768	31472	31667	32499	33109	33851	34426	34444	35488	35462	35929	36116	36591	37000	37213	36844	37272	37095	36949	37296	37204	36578	36619	37471	37768	37686	38116	38118	37056	37286	38032	38966	36786	38339	38778	37318	38379	39085
D9	470	8653	15251	19370	20994	22712	24527	25430	26291	27550	28693	29957	29995	31112	32050	32129	33045	34046	33948	34860	35254	35340	35159	35455	36082	36179	35915	36841	36720	36278	36879	37285	37229	37072	37147	37353	37275	36967	37402	37627	37062	37652	37460	37136	37596	37664	37954	37880	37362
D10	624	8112	15139	18936	21390	23898	25587	26650	28320	29511	30466	31201	29655	29381	28972	28851	27929	26784	26246	25933	26284	26136	26039	26018	26260	26193	26513	26403	26399	26628	26400	27058	26221	26880	27409	27442	26910	27416	27312	27189	27467	26993	27322	28144	28132	28190	27753	28117	27695
D11	361	7213	13817	17798	19938	23265	25064	27263	29423	30549	32202	33821	32936	33216	34152	33700	33378	32983	32940	33062	32893	33234	32904	33426	34318	34056	33916	34871	34663	35364	34944	35362	34901	35447	35708	35374	35822	35723	36259	36541	35959	36712	36246	36261	36902	37148	37333	37391	37316
D12																																																	
E1																																																	
E2	639	12965	23582	26106	28046	30043	29008	28890	29384	29896	30534	27086	25699	25548	25517	24910	24535	23876	23502	23224	22965	23334	23345	23612	23533	23894	23755	23912	23972	23623	24125	24144	24243	23975	24339	24462	24457	24247	24509	24472	24596	24717	24388	24564	24503	24885	24924	24724	25174
E3	514	12355	20343	23555	24864	25953	25775	25362	25640	25684	26199	24621	22848	22565	22394	21717	21218	20914	20738	20309	19974	19833	20293	20389	20225	20646	20329	20290	20038	20152	20394	20188	19888	20279	20170	20286	20341	20373	20833	20161	20740	20682	20359	20603	20292	20432	20324	20520	20506
E4	726	11495	19740	24322	25501	27414	28332	28366	29169	30411	31211	30487	32276	33748	34108	34601	35095	35739	36087	36784	37177	36996	37482	37705	38243	38654	38660	38579	38796	38951	39395	39308	39236	39203	39410	39090	39426	39373	39337	39275	38883	39073	39187	40003	39715	39955	39856	40339	40410
E5	538	10951	20178	26789	24138	25310	26532	26990	27561	28576	29637	30271	31124	31700	32235	33306	33980	34164	34696	35209	35502	35821	35827	36361	36815	36979	37126	37214	37255	37140	37347	37241	37659	37795	37876	37614	38102	37589	37917	37409	37829	37564	37741	38099	37812	38036	38260	38507	38652
E6	729	10654	19100	24195	24569	26758	27354	27850	28782	29315	30381	29701	28818	29012	29291	29224	28892	27894	27662	27639	27450	27641	27873	27814	27763	27811	28078	27932	28525	28659	27924	28324	28266	28581	28440	28580	28648	29011	28653	28755	28835	28614	29169	29245	29491	29384	29729	29577	29491
E7	457	10534	19851	28230	25896	28022	29046	29748	31142	32444	33935	34174	34519	34616	34968	35558	35195	34787	34725	34750	35053	35274	35535	35715	36576	36597	36754	36805	37610	37551	37603	37745	37669	38053	38280	38294	39110	38518	38946	38696	39491	39166	39122	39978	39569	39315	39951	39983	40474
E8	646	8803	16373	22573	22827	24939	27280	28896	29637	31407	33365	33858	34988	36230	36886	38403	38426	40249	41212	40609	41130	41426	42086	42462	42562	42933	42739	43140	43639	44200	44404	44408	44171	44502	44781	44326	45150	45288	45551	45678	46012	45847	46022	46588	46461	46531	46357	46418	46824
E9	472	9228	16368	20749	21996	24131	25120	25761	26606	27582	27979	28627	29315	30704	31010	31723	32125	32133	31975	32608	33002	33244	33695	34269	34426	34511	34265	34670	34438	34496	34605	34412	34790	34689	35182	35417	35673	35505	35949	35850	35338	35695	35589	35636	35967	35913	36523	36615	36627
E10	637	8671	15528	21000	21946	24624	26147	27446	28865	29830	31171	32257	31126	32166	32075	32167	32094	31539	31366	31251	31039	31296	31755	32057	31851	31949	32055	32045	32325	32554	32960	32622	32641	32870	33597	32858	33346	33662	34010	34047	33791	33953	34194	34578	34439	34493	34800	35077	34799
E11	440	8035	21111	19907	22911	26202	28315	30403	31803	33820	35072	35790	33885	34559	34360	33872	33138	32675	32522	31917	31961	32395	32641	32826	33602	33803	33758	33767	34223	34350	34921	34871	35005	35058	35235	35775	35837	35813	36522	35503	36345	36184	36753	36792	36650	36606	37138	37745	37808
E12																																																	
F1																																																	
F2	616	10497	18769	23231	25560	27400	29043	30810	31657	33233	34091	36069	36956	37834	38039	38170	37835	37821	38555	38437	39146	39529	39616	39996	40894	40913	40796	41007	40806	40756	40970	41378	40551	41105	41578	41261	41441	41443	42058	41807	41442	41317	42467	42565	42809	42433	43183	42435	43816
F3	414	9180	16790	20326	22157	23548	25209	26786	27634	28566	29734	30279	31820	31932	32354	32222	32774	32792	32943	33602	33493	33487	33706	34467	34917	34878	35152	35795	35532	35980	35915	36132	36279	36274	35985	36064	36310	36571	35792	36136	36203	36565	36542	36439	35890	36047	36876	36376	36978
F4	752	11687	24097	29299	26140	27673	29011	29320	30066	30694	31822	31728	32555	34159	35046	35671	36764	37209	38168	38795	39419	39537	38978	40524	40940	40867	41000	40714	41474	41869	41776	42144	42397	43195	42443	42284	42906	43447	42825	43239	43703	43616	43267	44414	43983	44461	44679	44708	44647
F5	615	12199	24156	30154	27778	28531	28648	28749	29065	29937	30883	30227	31664	32856	34332	34393	35172	36251	36457	37782	37299	38117	38320	38959	39153	39561	40470	40221	41351	41009	41501	41583	41823	42255	42249	43007	43155	42716	43255	43190	43532	43593	43700	44107	43920	43881	45077	45046	44891
F6	721	10702	20301	23220	25914	27451	28160	28763	29150	30339	31091	29747	29910	29860	30018	30221	29711	29351	29118	29293	29099	29918	30103	30236	30502	30937	30717	31352	31332	31461	31547	32062	32010	31928	31897	31909	32755	32342	32288	32489	32912	32682	32873	33259	32831	32847	33328	33174	33420
F7	495	9585	19247	29438	24115	24713	25537	26126	26589	26863	28655	27302	27306	27966	27435	28295	27956	27646	27555	28079	28216	28589	28871	28652	29434	29797	29717	29893	30099	30358	30302	30465	30775	31200	31170	30689	31357	31423	31599	31950	31670	31694	31832	32164	32304	32268	32367	32269	32869
F8	657	9335	18667	25543	24268	26164	28610	29745	30636	31352	32990	33051	34704	36391	37163	37747	38421	38932	39666	40335	40784	41161	41774	42106	42649	43129	42742	43527	43338	43388	43644	44116	44194	45082	44629	44310	44109	44108	44325	44124	43838	43757	44354	44410	44661	44771	44587	45381	45673
F9	436	9947	23049	23123	23826	26089	27739	28684	29630	31001	32450	32980	33894	35291	35705	37047	37890	38220	38519	39446	39944	40540	40944	41099	42241	42304	42149	42486	42695	42776	43399	43400	43853	43199	43490	43354	43535	43643	43445	43434	43840	43596	43542	44195	44110	44625	44930	44719	44722
F10	579	8911	23679	21635	22965	25560	27323	28808	30022	31986	33098	34069	32601	32937	33068	33073	33028	33057	32868	32966	32973	33754	33646	33663	34399	34540	34692	35631	35897	35989	35903	36066	36657	36737	37184	37088	36933	37506	37085	37264	37533	37274	37813	38158	38167	38262	38297	38478	38608
F11	419	8455	29109	23825	24785	27145	29127	30480	32042	34011	35000	35661	35344	35637	35694	35314	35530	35020	34919	35240	35969	35821	36621	36537	37498	37534	38324	38585	39006	39966	39963	39968	40437	40369	40405	41116	40825	41469	40899	41500	41697	41848	42051	42184	42506	42596	43051	43130	42855
F12																																																	
G1																																																	
G2	383	9615	19613	21841	24057	26464	28677	29887	31167	32159	33326	35139	36452	37418	38507	38619	39983	38948	40030	39237	39536	40657	40191	40574	41478	41491	40764	41231	41817	41913	42155	42496	42374	41149	42629	42646	42361	43495	43194	42965	43818	42864	43880	44309	43863	44086	44509	45503	44477
G3	706	10000	17286	20477	22700	24087	26186	27292	27796	29181	29899	32400	33666	34207	34219	33451	33240	33522	33789	33923	34468	34777	34895	35429	35828	35583	35136	35770	35856	35491	36003	35458	35881	35959	35786	35989	35895	36221	36055	35451	36351	35830	36256	36461	36673	36427	36768	36945	37384
G4	634	10346	26704	24923	25800	27938	29042	30456	31310	30992	31570	30055	32726	34462	36706	36926	38504	39128	39697	39786	39620	39746	40657	41349	41536	41248	40819	41053	41121	41391	41436	41505	41336	41332	41504	41904	42506	41723	42305	41842	42135	42813	42472	43154	42788	42674	43733	44132	43852
G5	497	10867	27241	27934	30028	30595	32344	32447	34445	36025	35502	32305	36672	40704	41145	43052	44783	44864	45882	46281	46538	49189	48433	48011	49420	49487	51594	52554	51757	52339	52995	52685	54159	53621	53360	52991	53037	52335	52198	51627	51794	51239	50807	50648	50877	51278	50768	50898	51314
G6	713	11865	27982	28127	28606	30896	32561	33344	35228	36272	37954	36302	35937	35276	35305	34874	35192	34487	33487	34040	34639	34529	35209	36187	36663	36877	37143	37855	37516	38667	38505	39054	38966	39338	39366	39918	40049	40285	40218	40804	40692	40938	40848	41663	41516	41961	41978	42298	42473
G7	468	11604	31490	30949	30718	34539	36487	36311	40500	42570	45338	38636	39642	40963	41575	41809	41603	40874	40014	40005	38724	41508	41978	40223	43449	43538	44474	43748	45551	46393	44152	47259	48070	47365	46663	47595	48013	49106	48243	48501	48295	47053	48628	48988	49123	49133	49793	47409	49048
G8	637	10530	25838	25417	26998	29597	31780	33502	35872	37257	38527	38717	40541	42989	43528	44124	45774	46745	47711	48180	48730	49773	49752	50179	50558	51529	51630	52236	52106	52519	53246	53692	53062	53183	53687	54068	54265	53921	53607	54786	54853	54709	55384	56040	55687	55785	56017	57098	56565
G9	475	13572	24368	26642	28454	31825	33730	35485	37780	39131	40764	41107	43203	45172	46372	47731	49356	50085	50619	50711	51729	52466	52772	53350	53931	53401	54583	53816	55006	55346	55369	55137	55960	56342	57060	56652	57288	57142	58262	58092	57940	57432	58045	58521	58666	58548	59731	59951	59763
G10	598	13400	22172	28986	32111	35423	37745	39665	42134	44018	45266	46378	48464	50325	50918	50716	52094	51418	52218	52182	52935	52295	53861	53969	54742	55242	55669	56360	56187	56792	56725	57327	57263	57085	57713	57430	57394	57097	57367	58431	57603	57931	58041	58305	58392	58272	58674	58635	58849
G11	319	14615	25613	33544	38058	41108	43967	46014	49066	51052	53851	59226	54628	54396	53549	53519	55544	56347	55276	55215	56319	56904	57964	59120	59943	59692	61152	61747	62162	62744	64508	63437	64504	64859	65284	65328	65758	66520	66267	66486	66514	67621	67863	67626	66921	68329	69338	69332	69874
G12																																																	
H1																																																	
H2																																																	
H3																																																	
H4																																																	
H5																																																	
H6																																																	
H7																																																	
H8																																																	
H9																																																	
H10																																																	
H11																																																	
H12																																																	
																																																	
End Time				2017-06-29 09:56:36																																													
